,x,y,s,R
704,70.5000000000002,0,0.1,10000
705,70.6000000000002,0,0.1,10000
706,70.7000000000002,0,0.1,10000
707,70.8000000000002,0,0.1,10000
708,70.9000000000002,0,0.1,10000
709,71.0000000000002,0,0.1,10000
710,71.1000000000002,0,0.1,10000
711,71.2000000000002,0,0.1,10000
712,71.3000000000002,0,0.1,10000
713,71.4000000000002,0,0.1,10000
714,71.5000000000002,0,0.1,10000
715,71.6000000000002,0,0.1,10000
716,71.7000000000002,0,0.1,10000
717,71.8000000000002,0,0.1,10000
718,71.9000000000002,0,0.1,10000
719,72.0000000000002,0,0.1,10000
720,72.1000000000002,0,0.1,10000
721,72.2000000000002,0,0.1,10000
722,72.3000000000002,0,0.1,10000
723,72.4000000000002,0,0.1,10000
724,72.5000000000002,0,0.1,10000
725,72.6000000000002,0,0.1,10000
726,72.7000000000002,0,0.1,10000
727,72.8000000000002,0,0.1,10000
728,72.9000000000002,0,0.1,10000
729,73.0000000000002,0,0.1,10000
730,73.1000000000002,0,0.1,10000
731,73.2000000000002,0,0.1,10000
732,73.3000000000002,0,0.1,10000
733,73.4000000000002,0,0.1,10000
734,73.5000000000002,0,0.1,10000
735,73.6000000000002,0,0.1,10000
736,73.7000000000002,0,0.1,10000
737,73.8000000000002,0,0.1,10000
738,73.9000000000002,0,0.1,10000
739,74.0000000000002,0,0.1,10000
740,74.1000000000003,0,0.1,10000
741,74.2000000000003,0,0.1,10000
742,74.3000000000002,0,0.1,10000
743,74.4000000000002,0,0.1,10000
744,74.5000000000002,0,0.1,10000
745,74.6000000000003,0,0.1,10000
746,74.7000000000002,0,0.1,10000
747,74.8000000000003,0,0.1,10000
748,74.9000000000003,0,0.1,10000
749,75.0000000000003,0,0.1,10000
