,x,y,s,R
1041,16.69309732266376,0.024647315601434287,0.015793730615815838,2717.3284095013123
1042,16.708888341168638,0.024939995193424026,0.015793747858978892,2657.7935594759238
1043,16.724679378614553,0.02523258332495529,0.015793766797296157,2600.7484626871487
1044,16.740470436733922,0.025525077971206227,0.015793787430790088,2546.2693778907446
1045,16.756261517259148,0.02581747710735448,0.015793809759498137,2493.913323582865
1046,16.772052621922633,0.026109778708577863,0.015793833783479896,2443.6651148381457
1047,16.7878437524568,0.02640198075005419,0.015793859502742452,2395.4470728783394
1048,16.803634910594045,0.026694081206961283,0.01579388691735411,2349.069920956266
1049,16.819426098066785,0.026986078054477024,0.015793916027334213,2304.452588524237
1050,16.83521731660742,0.02727796926777907,0.015793946832742007,2261.477256043299
1051,16.851008567948366,0.02756975282204522,0.015793979333609123,2220.0934841658996
1052,16.86679985382203,0.02786142669245359,0.015794013529975073,2180.2136410103035
1053,16.882591175960815,0.02815298885418161,0.01579404942189441,2141.7564701087113
1054,16.898382536097134,0.028444437282407274,0.01579408700941182,2104.614722780347
1055,16.9141739359634,0.028735769952308438,0.015794126292558577,2068.7079303190667
1056,16.929965377292014,0.029026984839062832,0.01579416727139519,2034.063257365929
1057,16.945756861815386,0.029318079917848263,0.01579420994596874,2000.5308703308447
1058,16.961548391265932,0.029609053163842627,0.01579425431631292,1968.1375298640269
1059,16.97733996737605,0.029899902552223592,0.01579430038249064,1936.7001179505949
1060,16.993131591878154,0.03019062605816905,0.015794348144544293,1906.263458478152
1061,17.00892326650465,0.03048122165685684,0.015794397602534833,1876.768779465042
1062,17.024714992987953,0.030771687323464688,0.015794448756492056,1848.1946172920466
1063,17.04050677306046,0.031062021033170517,0.01579450160648917,1820.4976920162462
1064,17.05629860845459,0.03135222076115203,0.015794556152564684,1793.5980930530507
1065,17.072090500902743,0.03164228448258713,0.015794612394789864,1767.5099161249982
1066,17.08788245213734,0.03193221017265356,0.0157946703331906,1742.1328303236373
1067,17.103674463890773,0.03222199580652914,0.015794729967853974,1717.491647414286
