,x,y,s,R,vx_entry,time,acceleration,vel_fi,vel_ri,vx_max,vx_exit,energy_spent,lateral_acc,time_total,pot
760,27.04513773175643,-27.858101231226662,0.061227783348581,384.2239259176312,20.50181389312801,0.002984983995775063,6.776670352135234,33.29511773786174,33.29511773786174,33.29511773786174,20.52204649288586,112.02853611922782,1.0950366488446799,5.309837464258917,46.93211001561055
761,27.101284895524195,-27.88252125281995,0.0612257074174167,385.64876069035495,20.52204649288586,0.0029819426353743473,6.778126712400144,33.29511773786174,33.29511773786174,33.29511773786174,20.542262854386713,112.0488127915287,1.093143343148484,5.312819406894291,46.99333572302796
762,27.15743403180459,-27.90693153228841,0.0612236506253733,387.0849201642733,20.542262854386713,0.0029789105391550747,6.779594369466192,33.29511773786174,33.29511773786174,33.29511773786174,20.562463065135873,112.06930960564546,1.0912324433886695,5.315798317433446,47.05455937365333
763,27.213585141969816,-27.93133211062399,0.0612216129550418,388.5325436164918,20.562463065135873,0.0029758876591795525,6.7810733097374545,33.29511773786174,33.29511773786174,33.29511773786174,20.58264721225982,112.09002630889789,1.0893039254712213,5.318774205092626,47.11578098660838
764,27.26973822739208,-27.955723028818618,0.0612195943890309,389.99175593495136,20.58264721225982,0.002972873947851607,6.782563535852299,33.29511773786174,33.29511773786174,33.29511773786174,20.602815382460808,112.11096291733143,1.0873578116251619,5.3217470790404775,47.17700058099741
765,27.325893289443567,-27.98010432786422,0.06121759491007,391.4626936041951,20.602815382460808,0.002969869357920366,6.784065034296381,33.29511773786174,33.29511773786174,33.29511773786174,20.622967662041372,112.13211918054402,1.0853940971899998,5.324716948398398,47.23821817590748
766,27.38205032949649,-28.004476048752736,0.0612156145009059,392.9454978588028,20.622967662041372,0.002966873842469395,6.785577798841425,33.29511773786174,33.29511773786174,33.29511773786174,20.643104136923146,112.15349496894122,1.0834127703437857,5.327683822240867,47.29943379040838
767,27.438209348923053,-28.02883823247609,0.0612136531443644,394.4403060361785,20.643104136923146,0.002963887354916769,6.787101828709713,33.29511773786174,33.29511773786174,33.29511773786174,20.66322489263161,112.1750902434918,1.0814138361289467,5.330647709595784,47.36064744355274
768,27.494370349095448,-28.053190920026232,0.0612117108233277,395.94726102554216,20.66322489263161,0.002960909849011743,6.788637117090607,33.29511773786174,33.29511773786174,33.29511773786174,20.683330014305668,112.19690486588199,1.0793972903389388,5.333608619444796,47.42185915437607
769,27.55053333138588,-28.077534152395074,0.0612097875207507,397.4665033504576,20.683330014305668,0.0029579412788331163,6.79018365951495,33.29511773786174,33.29511773786174,33.29511773786174,20.703419586685374,112.21893873696156,1.0773631413568778,5.336566560723629,47.483068941896825
770,27.60669829716654,-28.10186797057457,0.0612078832196473,398.99818129188094,20.703419586685374,0.002954981598785558,6.791741446481171,33.29511773786174,33.29511773786174,33.29511773786174,20.72349369413004,112.24119167484965,1.0753113826355696,5.339521542322414,47.54427682511647
771,27.66286524780964,-28.12619241555664,0.0612059979030826,400.5424417981158,20.72349369413004,0.0029520307635958233,6.793310473714864,33.29511773786174,33.29511773786174,33.29511773786174,20.743552420612016,112.26366358447888,1.0732420176017368,5.342473573086011,47.60548282301955
772,27.71903418468737,-28.15050752833321,0.0612041315541983,402.0994328951146,20.743552420612016,0.002949088728312218,6.794890733978548,33.29511773786174,33.29511773786174,33.29511773786174,20.763595849712022,112.28635432228305,1.071155053073687,5.345422661814323,47.66668695457375
773,27.77520510917193,-28.17481334989623,0.0612022841562077,403.66931097977306,20.763595849712022,0.002946155448300647,6.796482217568739,33.29511773786174,33.29511773786174,33.29511773786174,20.783624064640705,112.30926370440875,1.06905047997201,5.348368817262623,47.72788923872996
774,27.831378022635537,-28.199109921237625,0.0612004556923458,405.25223120061264,20.783624064640705,0.0029432308792385706,6.798084921226411,33.29511773786174,33.29511773786174,33.29511773786174,20.803637148233413,112.33239165386668,1.0669282992372144,5.351312048141862,47.7890896944223
775,27.88755292645037,-28.223397283349325,0.06119864614597,406.848354312868,20.803637148233413,0.0029403149771170182,6.799698839081788,33.29511773786174,33.29511773786174,33.29511773786174,20.82363518296108,112.35573805107494,1.064788503730113,5.354252363118979,47.85028834056827
776,27.94372982198865,-28.24767547722327,0.0611968555004312,408.4578319230124,20.82363518296108,0.00293740769823373,6.801323968112706,33.29511773786174,33.29511773786174,33.29511773786174,20.843618250894224,112.37930282381738,1.0626311169915115,5.357189770817213,47.9114851960687
777,27.99990871062256,-28.27194454385138,0.0611950837392028,410.0808353973107,20.843618250894224,0.0029345089991959354,6.802960292219006,33.29511773786174,33.29511773786174,33.29511773786174,20.8635864337535,112.40308568433969,1.0604561177077312,5.360124279816408,47.9726802798079
778,28.05608959372429,-28.2962045242256,0.0611933308458288,411.7175247996004,20.8635864337535,0.002931618836914133,6.804607811646572,33.29511773786174,33.29511773786174,33.29511773786174,20.883539812878098,112.42708661543394,1.0582635210272497,5.3630558986533226,48.033873610653735
779,28.11227247266608,-28.320455459337865,0.0611915968038372,413.3680776726782,20.883539812878098,0.0029287371685948463,6.806266515056011,33.29511773786174,33.29511773786174,33.29511773786174,20.903478469268258,112.4513054087667,1.0560533040816413,5.365984635821917,48.09506520745757
780,28.16845734882011,-28.344697390180105,0.0611898815968717,415.03265728096176,20.903478469268258,0.002925863951744711,6.807936404797282,33.29511773786174,33.29511773786174,33.29511773786174,20.92340248354145,112.47574208271607,1.0538254879158684,5.368910499773662,48.15625508905445
781,28.224644223558563,-28.36893035774424,0.0611881852086737,416.7114409393161,20.92340248354145,0.002922999144168524,6.809617467453998,33.29511773786174,33.29511773786174,33.29511773786174,20.943311935958864,112.5003963956746,1.0515800648123141,5.37183349891783,48.21744327426312
782,28.280833098253662,-28.393154403022216,0.0611865076229833,418.4046008335941,20.943311935958864,0.0029201427039615923,6.811309697825737,33.29511773786174,33.29511773786174,33.29511773786174,20.963206906407997,112.52526824209893,1.0493170474146503,5.374753641621792,48.2786297818861
783,28.3370239742776,-28.417369567005967,0.0611848488236396,420.1123229435026,20.963206906407997,0.0029172945895112393,6.813013083964243,33.29511773786174,33.29511773786174,33.29511773786174,20.98308747443508,112.55035740547433,1.0470364210912275,5.377670936211303,48.33981463070974
